dex,name,form,shadow,pvpoke_name,evo_ids,search_string
1013,Sinistcha,Unremarkable,True,Sinistcha (Shadow),"[1012, 1013]","1012,1013&shadow"
1014,Okidogi,Normal,False,Okidogi,[1014],1014&!shadow
1014,Okidogi,Normal,True,Okidogi (Shadow),[1014],1014&shadow
1015,Munkidori,Normal,False,Munkidori,[1015],1015&!shadow
1015,Munkidori,Normal,True,Munkidori (Shadow),[1015],1015&shadow
1016,Fezandipiti,Normal,False,Fezandipiti,[1016],1016&!shadow
1016,Fezandipiti,Normal,True,Fezandipiti (Shadow),[1016],1016&shadow
1017,Ogerpon,Normal,False,Ogerpon,[1017],1017&!shadow
1017,Ogerpon,Normal,True,Ogerpon (Shadow),[1017],1017&shadow
1018,Archaludon,Normal,False,Archaludon,"[884, 1018]","884,1018&!shadow"
1018,Archaludon,Normal,True,Archaludon (Shadow),"[884, 1018]","884,1018&shadow"
1019,Hydrapple,Normal,False,Hydrapple,"[840, 1011, 1019]","840,1011,1019&!shadow"
1019,Hydrapple,Normal,True,Hydrapple (Shadow),"[840, 1011, 1019]","840,1011,1019&shadow"
1020,Gouging Fire,Normal,False,Gouging Fire,[1020],1020&!shadow
1020,Gouging Fire,Normal,True,Gouging Fire (Shadow),[1020],1020&shadow
1021,Raging Bolt,Normal,False,Raging Bolt,[1021],1021&!shadow
1021,Raging Bolt,Normal,True,Raging Bolt (Shadow),[1021],1021&shadow
1022,Iron Boulder,Normal,False,Iron Boulder,[1022],1022&!shadow
1022,Iron Boulder,Normal,True,Iron Boulder (Shadow),[1022],1022&shadow
1023,Iron Crown,Normal,False,Iron Crown,[1023],1023&!shadow
1023,Iron Crown,Normal,True,Iron Crown (Shadow),[1023],1023&shadow
1024,Terapagos,Normal,False,Terapagos,[1024],1024&!shadow
1024,Terapagos,Normal,True,Terapagos (Shadow),[1024],1024&shadow
1025,Pecharunt,Normal,False,Pecharunt,[1025],1025&!shadow
1025,Pecharunt,Normal,True,Pecharunt (Shadow),[1025],1025&shadow
